,line_1,line_2,line_3,line_4,line_5,line_6,line_7,line_8,line_9,line_10,line_11,line_12,line_13,line_14,line_15,line_16,line_17,line_18,line_19,line_20,line_21,line_22,line_23,line_24,line_25,line_26,line_27,line_28,line_29,line_30,line_31,line_32,line_33,line_34,line_35,line_36,line_37,line_38,line_39,line_40,Cons_1,Cons_2,Cons_3,Cons_4,Cons_5,Cons_6,Cons_7,Cons_8,Cons_9,Cons_10,Cons_11,Cons_12,Cons_13,Cons_14
6/8/2007 23:00,105.9267975,50.38965248,52.07768407,38.46501761,28.5899441,-20.62601421,-43.00480708,22.3695392,13.05506638,32.29810069,5.708984619,6.296205579,13.89247646,-2.40E-09,22.3695392,2.631029314,6.395535071,-1.80846073,0.996300579,3.39060393,-105.9267975,-50.38965248,-52.07768407,-38.46501761,-28.5899441,20.62601421,43.00480708,-22.3695392,-13.05506638,-32.29810069,-5.708984619,-6.296205579,-13.89247646,2.40E-09,-22.3695392,-2.631029314,-6.395535071,1.80846073,-0.996300579,-3.39060393,-156.31645,-13.20584826,72.70369828,25.41920491,3.676688795,6.400434033,0,-2.40E-09,26.3980412,4.439490045,3.900523889,5.299905001,11.49817311,9.786139001
6/9/2007 0:00,66.48628125,31.4706294,33.31042362,23.85619606,17.74336278,-13.96328174,-26.62333338,14.5364323,8.483594003,20.69313694,3.879585402,4.279516138,9.199023355,-1.17E-09,14.5364323,1.321480805,4.028566802,-0.899673426,0.518379774,2.079397169,-66.48628125,-31.4706294,-33.31042362,-23.85619606,-17.74336278,13.96328174,26.62333338,-14.5364323,-8.483594003,-20.69313694,-3.879585402,-4.279516138,-9.199023355,1.17E-09,-14.5364323,-1.321480805,-4.028566802,0.899673426,-0.518379774,-2.079397169,-97.95691065,-8.423701204,47.27370536,13.4962214,1.897521859,3.335012041,0,-1.17E-09,17.6699787,2.221154231,2.979911976,3.761136364,7.638005959,6.107963971
6/9/2007 1:00,39.25802207,18.33397114,21.37260554,13.74029527,10.15822267,-10.57385171,-15.58720265,8.991163853,5.24732494,12.42818929,2.663866093,2.780680348,5.937769251,-1.59E-09,8.991163854,0.324960272,2.050886976,-0.327028597,0.311123476,0.994775661,-39.25802207,-18.33397114,-21.37260554,-13.74029527,-10.15822267,10.57385171,15.58720265,-8.991163853,-5.24732494,-12.42818929,-2.663866093,-2.780680348,-5.937769251,1.59E-09,-8.991163854,-0.324960272,-2.050886976,0.327028597,-0.311123476,-0.994775661,-57.59199322,-6.013101406,31.94645726,4.515157411,0.476801873,1.045873598,0,-1.59E-09,11.86264155,0.651988869,2.336837496,2.469556872,5.254117065,3.045662637
6/9/2007 2:00,27.06286247,12.42900825,15.60558271,9.122416497,6.733703869,-8.659140101,-10.39202204,6.542959121,3.818530408,8.770690084,2.082328723,2.149200985,4.539160378,-1.28E-09,6.542959122,-0.077024871,1.293100695,-0.077024871,0.207771255,0.556836087,-27.06286247,-12.42900825,-15.60558271,-9.122416497,-6.733703869,8.659140101,10.39202204,-6.542959121,-3.818530408,-8.770690084,-2.082328723,-2.149200985,-4.539160378,1.28E-09,-6.542959122,0.077024871,-1.293100695,0.077024871,-0.207771255,-0.556836087,-39.49187073,-4.398840601,24.26472281,0.493808907,0,-1.28E-09,0,-1.28E-09,9.145413706,0,2.005303852,1.94142973,4.190095546,1.849936782
6/9/2007 3:00,21.12707472,9.868805045,12.42929986,7.336792076,5.469572499,-6.82339539,-8.135215214,5.461330048,3.187281851,7.203162331,1.830452617,1.751113186,3.621596528,-1.09E-09,5.461330049,-0.015720243,0.842262701,-0.015720243,0.11923712,0.357365618,-21.12707472,-9.868805045,-12.42929986,-7.336792076,-5.469572499,6.82339539,8.135215214,-5.461330048,-3.187281851,-7.203162331,-1.830452617,-1.751113186,-3.621596528,1.09E-09,-5.461330049,0.015720243,-0.842262701,0.015720243,-0.11923712,-0.357365618,-30.99587976,-4.108589713,19.25269525,0,0,-1.09E-09,0,-1.09E-09,7.822069442,0,1.814732374,1.631876067,3.38346803,1.199628319
6/9/2007 4:00,20.4297296,9.556326659,12.03911659,7.1122373,5.306050138,-6.603252245,-7.87018957,5.29118877,3.087985855,6.992187227,1.781096008,1.699364817,3.511726403,-1.07E-09,5.291188771,0.003454789,0.804980068,0.003454789,0.113858739,0.32608016,-20.4297296,-9.556326659,-12.03911659,-7.1122373,-5.306050138,6.603252245,7.87018957,-5.29118877,-3.087985855,-6.992187227,-1.781096008,-1.699364817,-3.511726403,1.07E-09,-5.291188771,-0.003454789,-0.804980068,-0.003454789,-0.113858739,-0.32608016,-29.98605626,-4.027674436,18.64236884,0,0,-1.07E-09,0,-1.07E-09,7.57073977,0,1.784550796,1.585506078,3.299504982,1.131060228
6/9/2007 5:00,22.40051583,10.48584039,12.9405367,7.815046772,5.827716351,-6.922113103,-8.658886909,5.643837864,3.293795071,7.548916372,1.857953217,1.797820059,3.747366946,-1.13E-09,5.643837865,0.115658618,0.959556143,-0.035899884,0.141430572,0.396368974,-22.40051583,-10.48584039,-12.9405367,-7.815046772,-5.827716351,6.922113103,8.658886909,-5.643837864,-3.293795071,-7.548916372,-1.857953217,-1.797820059,-3.747366946,1.13E-09,-5.643837865,-0.115658618,-0.959556143,0.035899884,-0.141430572,-0.396368974,-32.88635622,-4.182783995,19.86264981,0.614187644,0.105753462,0.14577615,0,-1.13E-09,7.862418175,0.151558502,1.822053333,1.656389487,3.492428544,1.355925116
6/9/2007 6:00,80.28068794,38.00005448,41.23163705,28.83522185,21.4246828,-17.99918652,-32.2703033,16.80118866,9.805326397,24.33531707,4.489233665,4.611317735,10.13462973,-1.51E-09,16.80118866,2.397166172,4.349299782,-1.234331412,0.703507227,2.250306102,-80.28068794,-38.00005448,-41.23163705,-28.83522185,-21.4246828,17.99918652,32.2703033,-16.80118866,-9.805326397,-24.33531707,-4.489233665,-4.611317735,-10.13462973,1.51E-09,-16.80118866,-2.397166172,-4.349299782,1.234331412,-0.703507227,-2.250306102,-118.2807424,-11.21085376,59.23082357,16.49982358,2.819116911,5.100135946,0,-1.51E-09,19.8600491,3.631497584,3.254902253,3.907810507,8.587830851,6.599605884
6/9/2007 7:00,159.5545818,75.02817736,76.83765868,56.90527689,41.94525001,-30.27546552,-65.07001542,27.52181385,17.97935198,44.33819147,9.085969124,9.868192125,22.27710678,-9.393192022,36.91500587,5.940872451,10.51135706,-3.698624963,1.889416015,5.619253072,-159.5545818,-75.02817736,-76.83765868,-56.90527689,-41.94525001,30.27546552,65.07001542,-27.52181385,-17.97935198,-44.33819147,-9.085969124,-9.868192125,-22.27710678,9.393192022,-36.91500587,-5.940872451,-10.51135706,3.698624963,-1.889416015,-5.619253072,-234.5827592,-16.13360376,107.1131242,46.19866097,7.565220476,3.106923437,0,-9.393192022,38.44212834,9.639497414,5.387344161,7.97877611,18.54726973,16.13061013
6/9/2007 8:00,160.7102232,75.12496028,76.88969176,56.8605545,41.67614006,-30.38180032,-65.99396188,25.09411172,17.66256374,42.66318835,9.848610905,10.45186032,23.73262063,-14.78228611,39.87639783,5.891212653,10.91023176,-4.249057005,2.091045131,6.136019748,-160.7102232,-75.12496028,-76.88969176,-56.8605545,-41.67614006,30.38180032,65.99396188,-25.09411172,-17.66256374,-42.66318835,-9.848610905,-10.45186032,-23.73262063,14.78228611,-39.87639783,-5.891212653,-10.91023176,4.249057005,-2.091045131,-6.136019748,-235.8351835,-14.71616311,107.2714921,49.7160406,8.143950113,-1.369903506,0,-14.78228611,40.73751716,10.14026966,5.5995539,8.36081519,19.68764601,17.04625151
6/9/2007 9:00,156.3717069,74.46386096,74.59250184,56.69628976,42.30449533,-27.8921112,-62.7115688,31.78619102,18.55070998,47.33570836,7.597941054,8.833835652,20.03942765,-7.44E-08,31.7861911,5.882739753,9.658148446,-2.634452946,1.754816599,4.370358832,-156.3717069,-74.46386096,-74.59250184,-56.69628976,-42.30449533,27.8921112,62.7115688,-31.78619102,-18.55070998,-47.33570836,-7.597941054,-8.833835652,-20.03942765,7.44E-08,-31.7861911,-5.882739753,-9.658148446,2.634452946,-1.754816599,-4.370358832,-230.8355679,-17.22157999,102.484613,41.17884636,6.72107913,10.86450401,0,-7.44E-08,34.79601288,8.517192699,4.963488108,7.079019053,17.42388542,14.02850728
6/9/2007 10:00,142.2089671,67.73888684,68.15145321,51.5397662,38.49768081,-25.75250901,-56.83958293,29.09622076,16.98081888,43.31578882,6.932952444,8.090221947,18.35156388,-2.58E-08,29.09622079,5.349046644,8.760950333,-2.311833724,1.606456623,3.876591081,-142.2089671,-67.73888684,-68.15145321,-51.5397662,-38.49768081,25.75250901,56.83958293,-29.09622076,-16.98081888,-43.31578882,-6.932952444,-8.090221947,-18.35156388,2.58E-08,-29.09622079,-5.349046644,-8.760950333,2.311833724,-1.606456623,-3.876591081,-209.9478539,-15.97993315,93.90396222,36.54980048,6.0811959,9.941050552,0,-2.58E-08,31.96704269,7.660880367,4.62111872,6.483765324,16.08142942,12.63754141
6/9/2007 11:00,136.6211802,65.0476013,65.43634639,49.44963971,36.94698506,-24.76450343,-54.49106412,28.01419565,16.34933919,41.72114895,6.665147189,7.808336593,17.73829394,-1.29E-08,28.01419566,5.20720557,8.433242937,-2.190051681,1.567525356,3.665722674,-136.6211802,-65.0476013,-65.43634639,-49.44963971,-36.94698506,24.76450343,54.49106412,-28.01419565,-16.34933919,-41.72114895,-6.665147189,-7.808336593,-17.73829394,1.29E-08,-28.01419566,-5.20720557,-8.433242937,2.190051681,-1.567525356,-3.665722674,-201.6687815,-15.21179098,90.20084982,34.81266556,5.78237329,9.509371222,0,-1.29E-08,30.72308634,7.397257251,4.475095508,6.240811236,15.64009663,12.09896561
6/9/2007 12:00,131.4822863,62.56396023,62.98196616,47.50680036,35.50988502,-23.92645033,-52.29019786,27.0396956,15.7806121,40.24951632,6.429794491,7.527065711,17.12420573,-7.28E-09,27.03969561,5.018964504,8.112386701,-2.072276308,1.527274367,3.492507817,-131.4822863,-62.56396023,-62.98196616,-47.50680036,-35.50988502,23.92645033,52.29019786,-27.0396956,-15.7806121,-40.24951632,-6.429794491,-7.527065711,-17.12420573,7.28E-09,-27.03969561,-5.018964504,-8.112386701,2.072276308,-1.527274367,-3.492507817,-194.0462466,-14.51636519,86.90841649,33.05024018,5.534131076,9.168450392,0,-7.28E-09,29.68895651,7.091240813,4.357518182,5.999791344,15.15897228,11.60489452
6/9/2007 13:00,123.6842693,58.87743182,59.33308404,44.70127645,33.43469161,-22.59510954,-49.11196594,25.55844685,14.91614187,38.06841607,6.041182628,7.104366345,16.19664573,-3.45E-09,25.55844686,4.740114741,7.642123365,-1.896835641,1.463723655,3.223139553,-123.6842693,-58.87743182,-59.33308404,-44.70127645,-33.43469161,22.59510954,49.11196594,-25.55844685,-14.91614187,-38.06841607,-6.041182628,-7.104366345,-16.19664573,3.45E-09,-25.55844686,-4.740114741,-7.642123365,1.896835641,-1.463723655,-3.223139553,-182.5617011,-13.78478278,81.92819359,30.74354412,5.131741416,8.726221367,0,-3.45E-09,28.09235062,6.636950383,4.144346987,5.64064269,14.43722983,10.86526292
6/9/2007 14:00,121.7620891,57.94286098,58.42775387,43.97718062,32.88999828,-22.29366747,-48.32922312,25.14379653,14.67414817,37.475696,5.931354749,6.99950832,15.97564535,-3.30E-09,25.14379654,4.668135488,7.541151649,-1.853107687,1.453887814,3.157992838,-121.7620891,-57.94286098,-58.42775387,-43.97718062,-32.88999828,22.29366747,48.32922312,-25.14379653,-14.67414817,-37.475696,-5.931354749,-6.99950832,-15.97564535,3.30E-09,-25.14379654,-4.668135488,-7.541151649,1.853107687,-1.453887814,-3.157992838,-179.7049501,-13.53284366,80.72142134,30.19479156,5.027940132,8.569187585,0,-3.30E-09,27.60865757,6.521243175,4.078247062,5.545620506,14.27154033,10.69914449
6/9/2007 15:00,112.3800641,53.41331893,54.2832648,40.45522483,30.27247678,-21.12724488,-44.39057182,23.25022408,13.56904208,34.67100018,5.481528615,6.511722694,14.89381327,-2.72E-09,23.25022408,4.346787427,6.885200863,-1.643028694,1.373090215,2.758325901,-112.3800641,-53.41331893,-54.2832648,-40.45522483,-30.27247678,21.12724488,44.39057182,-23.25022408,-13.56904208,-34.67100018,-5.481528615,-6.511722694,-14.89381327,2.72E-09,-23.25022408,-4.346787427,-6.885200863,1.643028694,-1.373090215,-2.758325901,-165.793383,-12.63090234,75.41050968,26.89928563,4.624223713,7.7839356,0,-2.72E-09,25.58727787,5.989816122,3.838499921,5.138632478,13.50857758,9.643526763
6/9/2007 16:00,101.4489767,48.22959488,49.13774409,36.4861166,27.34295427,-19.26309489,-39.8679456,21.28463381,12.42190573,31.55697213,5.058604146,5.966608183,13.63314295,-2.22E-09,21.28463381,3.880063985,6.184090062,-1.473450072,1.249106926,2.463540177,-101.4489767,-48.22959488,-49.13774409,-36.4861166,-27.34295427,19.26309489,39.8679456,-21.28463381,-12.42190573,-31.55697213,-5.058604146,-5.966608183,-13.63314295,2.22E-09,-21.28463381,-3.880063985,-6.184090062,1.473450072,-1.249106926,-2.463540177,-149.6785716,-11.51783824,68.40083898,23.38442777,4.14763142,6.898616856,0,-2.22E-09,23.64238549,5.353514057,3.585154074,4.717501257,12.4187097,8.647630239
6/9/2007 17:00,117.6703283,56.01386217,56.82920169,42.53969078,31.80801984,-21.92526913,-46.77795749,24.40557683,14.24331645,36.11664256,5.903160572,6.712283377,15.43631757,-3.03E-09,24.40557684,4.491456644,7.148582022,-1.917568323,1.469981384,3.117241585,-117.6703283,-56.01386217,-56.82920169,-42.53969078,-31.80801984,21.92526913,46.77795749,-24.40557683,-14.24331645,-36.11664256,-5.903160572,-6.712283377,-15.43631757,3.03E-09,-24.40557684,-4.491456644,-7.148582022,1.917568323,-1.469981384,-3.117241585,-173.6841905,-13.50658396,78.75447081,28.74348586,4.927281952,8.064881043,0,-3.03E-09,27.00885462,6.409024967,3.985592249,5.242301993,13.78905737,10.26582361
6/9/2007 18:00,159.1637242,75.13418972,75.63268046,57.17438493,42.21424036,-28.60325206,-65.08609447,28.03066398,18.02613364,44.08586206,9.414109315,9.344630354,21.6179974,-8.16752277,36.19818675,6.266138334,9.77047721,-3.945280875,2.129911098,5.535063669,-159.1637242,-75.13418972,-75.63268046,-57.17438493,-42.21424036,28.60325206,65.08609447,-28.03066398,-18.02613364,-44.08586206,-9.414109315,-9.344630354,-21.6179974,8.16752277,-36.19818675,-6.266138334,-9.77047721,3.945280875,-2.129911098,-5.535063669,-234.2979139,-15.85758157,104.2359325,47.60042973,8.176473548,3.709124989,0,-8.16752277,38.18770484,10.21141921,5.46882844,7.214719256,18.21284483,15.30554088
6/9/2007 19:00,167.5925417,75.66001646,77.74139045,56.42401412,40.02047033,-31.81769805,-71.00267845,10.4504973,15.63131372,31.83217445,14.96721046,13.70494265,31.76435824,-46.69873006,57.14922736,6.743516408,13.01357023,-7.967210461,3.16230522,9.534162714,-167.5925417,-75.66001646,-77.74139045,-56.42401412,-40.02047033,31.81769805,71.00267845,-10.4504973,-15.63131372,-31.83217445,-14.96721046,-13.70494265,-31.76435824,46.69873006,-57.14922736,-6.743516408,-13.01357023,7.967210461,-3.16230522,-9.534162714,-243.2525582,-6.593333212,109.5590885,69.5271835,12.84563388,-28.6043369,0,-46.69873006,53.02345445,14.71072687,7,10.54263743,25.39250075,22.54773294
6/9/2007 20:00,168.7991942,75.65155045,78.37469477,56.27756745,39.59899637,-32.70173438,-72.12983151,7.808986687,15.14210629,29.77776901,15.64126157,14.19459311,32.9762954,-51.85444284,59.66342953,6.710118189,13.39150565,-8.64126157,3.325511,10.13948148,-168.7991942,-75.65155045,-78.37469477,-56.27756745,-39.59899637,32.70173438,72.12983151,-7.808986687,-15.14210629,-29.77776901,-15.64126157,-14.19459311,-32.9762954,51.85444284,-59.66342953,-6.710118189,-13.39150565,8.64126157,-3.325511,-10.13948148,-244.4507447,-5.452064343,111.0764291,72.75457161,13.34294629,-33.03438107,0,-51.85444284,54.70391199,15.35137976,7,10.86908211,26.16232492,23.53098713
6/9/2007 21:00,169.5114999,75.64477162,78.69155939,56.16665857,39.34790898,-33.18284964,-72.7022281,6.332187737,14.89991777,28.66529991,16.02860677,14.51657569,33.74721648,-54.89027531,61.22246305,6.669428855,13.61915223,-9.028606768,3.415872844,10.47280082,-169.5114999,-75.64477162,-78.69155939,-56.16665857,-39.34790898,33.18284964,72.7022281,-6.332187737,-14.89991777,-28.66529991,-16.02860677,-14.51657569,-33.74721648,54.89027531,-61.22246305,-6.669428855,-13.61915223,9.028606768,-3.415872844,-10.47280082,-245.1562715,-4.694627062,111.874409,74.45393151,13.62515259,-35.62709903,0,-54.89027531,55.83379974,15.69803562,7,11.10070284,26.69028851,24.09195305
6/9/2007 22:00,160.3374158,75.38848121,73.7651731,56.88469359,42.14102803,-26.74023355,-64.17542673,26.90431506,18.62302538,43.3740761,10.34254363,10.28710547,23.57259087,-14.31203417,41.21634922,5.673961387,10.44251395,-5.068940493,2.197603374,6.620076721,-160.3374158,-75.38848121,-73.7651731,-56.88469359,-42.14102803,26.74023355,64.17542673,-26.90431506,-18.62302538,-43.3740761,-10.34254363,-10.28710547,-23.57259087,14.31203417,-41.21634922,-5.673961387,-10.44251395,5.068940493,-2.197603374,-6.620076721,-235.725897,-12.4534789,100.5054067,48.79254632,9.980006414,-0.828163873,0,-14.31203417,43.72289927,10.74290188,5.273603138,8.089502098,19.15011753,17.06259067
6/9/2007 23:00,104.725808,50.37652106,49.20755509,38.10462982,28.98178744,-17.67532801,-39.87782308,24.04116791,14.03064409,33.93455585,5.905563573,6.497986446,14.41205239,-2.39E-09,24.04116791,3.951349137,6.045496833,-2.236385846,1.076686774,2.952110771,-104.725808,-50.37652106,-49.20755509,-38.10462982,-28.98178744,17.67532801,39.87782308,-24.04116791,-14.03064409,-33.93455585,-5.905563573,-6.497986446,-14.41205239,2.39E-09,-24.04116791,-3.951349137,-6.045496833,2.236385846,-1.076686774,-2.952110771,-155.102329,-11.56816439,66.8828831,22.23531289,5.545929582,7.118953436,0,-2.39E-09,28.07496603,6.187734983,3.669177726,5.421299671,12.5366284,8.997607604
6/10/2007 0:00,61.33783189,29.57779436,28.73975947,21.99652893,17.06735531,-10.58985091,-21.62802755,15.48009598,9.034324703,21.64825853,3.708468704,4.300386776,9.466162476,-1.02E-09,15.48009598,2.552249313,3.845020678,-0.9004605,0.665774687,1.440608331,-61.33783189,-29.57779436,-28.73975947,-21.99652893,-17.06735531,10.58985091,21.62802755,-15.48009598,-9.034324703,-21.64825853,-3.708468704,-4.300386776,-9.466162476,1.02E-09,-15.48009598,-2.552249313,-3.845020678,0.9004605,-0.665774687,-1.440608331,-90.91562625,-6.465811821,39.32961039,8.520284881,3.368863591,4.173240573,0,-1.02E-09,18.11715069,3.452709813,2.808008204,3.634612089,8.691328833,5.285629009
6/10/2007 1:00,32.73777309,15.8662935,14.59573572,11.46630752,9.211663605,-5.073837681,-9.974240672,9.894391349,5.774456716,13.27595573,2.375834318,2.748179933,5.920811328,-1.38E-09,9.89439135,1.355775647,1.820486443,-0.29057073,0.341665914,0.387102341,-32.73777309,-15.8662935,-14.59573572,-11.46630752,-9.211663605,5.073837681,9.974240672,-9.894391349,-5.774456716,-13.27595573,-2.375834318,-2.748179933,-5.920811328,1.38E-09,-9.89439135,-1.355775647,-1.820486443,0.29057073,-0.341665914,-0.387102341,-48.60406659,-2.53593376,19.6695734,0.69786245,1.827760704,2.231130147,0,-1.38E-09,12.49258598,1.646346377,2.085263587,2.406514019,5.875374901,2.207588784
6/10/2007 2:00,22.54045674,11.17798031,9.640381127,8.158535804,6.667919844,-2.748016248,-6.627763726,7.601802345,4.436480937,10.0716415,1.821841352,2.138140781,4.562220652,-1.10E-09,7.601802346,0.877057646,1.04262494,-0.084232517,0.236955629,-0.022941611,-22.54045674,-11.17798031,-9.640381127,-8.158535804,-6.667919844,2.748016248,6.627763726,-7.601802345,-4.436480937,-10.0716415,-1.821841352,-2.138140781,-4.562220652,1.10E-09,-7.601802346,-0.877057646,-1.04262494,0.084232517,-0.236955629,0.022941611,-33.71843705,-1.92638003,12.38839737,0,1.146494931,1.54943871,0,-1.10E-09,10.1186007,0.961290163,1.737608835,1.901185152,4.822117892,1.019683329
6/10/2007 3:00,16.42948874,8.329764587,6.663975936,6.162544457,5.093960462,-1.360506796,-4.769460781,6.044104263,3.527394179,7.876294994,1.513345279,1.766717121,3.7180248,-9.95E-10,6.044104264,0.518968556,0.67469323,0.027418418,0.162113188,-0.143779834,-16.42948874,-8.329764587,-6.663975936,-6.162544457,-5.093960462,1.360506796,4.769460781,-6.044104263,-3.527394179,-7.876294994,-1.513345279,-1.766717121,-3.7180248,9.95E-10,-6.044104264,-0.518968556,-0.67469323,-0.027418418,-0.162113188,0.143779834,-24.75925332,-1.490992119,8.024482732,0,0.777969274,0.878207795,0,-9.95E-10,8.377836657,0.491550138,1.540763697,1.604603933,4.023917823,0.530913396
6/10/2007 4:00,15.68771067,7.980430809,6.309354246,5.915693595,4.898282995,-1.204512457,-4.543852943,5.844266839,3.410767242,7.601030115,1.470449291,1.712641469,3.5969674,-9.90E-10,5.84426684,0.480083783,0.618817765,0.040194452,0.152422098,-0.164001666,-15.68771067,-7.980430809,-6.309354246,-5.915693595,-4.898282995,1.204512457,4.543852943,-5.844266839,-3.410767242,-7.601030115,-1.470449291,-1.712641469,-3.5969674,9.90E-10,-5.84426684,-0.480083783,-0.618817765,-0.040194452,-0.152422098,0.164001666,-23.66814148,-1.435620166,7.513866703,0,0.733830746,0.820971954,0,-9.90E-10,8.156132534,0.439889331,1.510643743,1.560219371,3.913391165,0.454816099
6/10/2007 5:00,17.66679051,8.948325649,7.191797899,6.679283339,5.46635932,-1.43874754,-5.395409161,6.219938452,3.63001261,8.167029378,1.555248652,1.818110567,3.845255522,-1.00E-09,6.219938453,0.557730028,0.773337665,-0.015878323,0.179260419,-0.076334348,-17.66679051,-8.948325649,-7.191797899,-6.679283339,-5.46635932,1.43874754,5.395409161,-6.219938452,-3.63001261,-8.167029378,-1.555248652,-1.818110567,-3.845255522,1.00E-09,-6.219938453,-0.557730028,-0.773337665,0.015878323,-0.179260419,0.076334348,-26.61511616,-1.670650051,8.630545439,0.785993898,0.85224643,0.948414637,0,-1.00E-09,8.518883371,0.573608351,1.539370329,1.638850148,4.100850289,0.697003317
6/10/2007 6:00,77.79234694,37.58534078,35.58980581,28.82365012,21.73948262,-11.48060496,-30.92198412,17.3523901,10.12701257,24.9004914,4.324820804,4.664033179,10.56281021,-1.43E-09,17.3523901,2.755065822,4.539350151,-1.477919248,0.915103858,2.191253242,-77.79234694,-37.58534078,-35.58980581,-28.82365012,-21.73948262,11.48060496,30.92198412,-17.3523901,-10.12701257,-24.9004914,-4.324820804,-4.664033179,-10.56281021,1.43E-09,-17.3523901,-2.755065822,-4.539350151,1.477919248,-0.915103858,-2.191253242,-115.3776877,-8.360591608,47.07041076,20.78562662,3.50234788,5.3488272,0,-1.43E-09,20.18498669,4.23298507,2.846901556,3.748929321,9.286660831,6.730603393
6/10/2007 7:00,158.24747,75.90884516,70.22734158,58.25744824,43.51970338,-21.22992188,-64.23052128,30.54868417,19.37130282,47.36763733,8.87965467,10.14133885,23.29368056,-7.558233391,38.10691756,6.136597982,11.92324501,-4.015359487,2.202380811,6.345009193,-158.24747,-75.90884516,-70.22734158,-58.25744824,-43.51970338,21.22992188,64.23052128,-30.54868417,-19.37130282,-47.36763733,-8.87965467,-10.14133885,-23.29368056,7.558233391,-38.10691756,-6.136597982,-11.92324501,4.015359487,-2.202380811,-6.345009193,-234.1563152,-13.75702318,91.45726347,51.33806065,7.830389928,5.052963254,0,-7.558233391,39.4183774,10.15195747,4.864295184,7.938958035,19.15105218,18.2682542
6/10/2007 8:00,159.3117175,76.00470482,70.06955644,58.2648199,43.28050976,-21.03968335,-65.24906216,28.23300911,19.03880977,45.72759926,9.650730206,10.68595474,24.53002896,-12.55009336,40.78310247,6.210791003,12.33058557,-4.54545963,2.311150636,6.913917827,-159.3117175,-76.00470482,-70.06955644,-58.2648199,-43.28050976,21.03968335,65.24906216,-28.23300911,-19.03880977,-45.72759926,-9.650730206,-10.68595474,-24.53002896,12.55009336,-40.78310247,-6.210791003,-12.33058557,4.54545963,-2.311150636,-6.913917827,-235.3164224,-12.30316855,91.10923979,55.20237982,8.308553165,0.860885351,0,-12.55009336,41.28053567,10.75625063,5.105270576,8.374804109,19.92726177,19.24450339
6/10/2007 9:00,151.9666606,73.65957672,67.33408739,56.85237206,42.77182357,-19.32946875,-61.43542055,33.37052603,19.47534228,48.33718634,7.748561218,9.11122788,20.80240929,-2.97E-08,33.37052606,5.344896824,10.68835729,-3.331830973,1.897071517,5.486690434,-151.9666606,-73.65957672,-67.33408739,-56.85237206,-42.77182357,19.32946875,61.43542055,-33.37052603,-19.47534228,-48.33718634,-7.748561218,-9.11122788,-20.80240929,2.97E-08,-33.37052606,-5.344896824,-10.68835729,3.331830973,-1.897071517,-5.486690434,-225.6262374,-14.99162237,86.66355614,46.11245555,6.658793386,10.67498795,0,-2.97E-08,36.81261423,8.676727797,4.416730246,7.214156363,17.21279038,16.17504772
6/10/2007 10:00,138.2806851,67.20043578,60.88718626,51.93452765,39.1437604,-16.93703064,-55.82471755,30.82119461,17.98752929,44.51133634,7.095947581,8.457844184,19.35762285,-1.75E-08,30.82119462,4.839148802,10.05238662,-3.05895445,1.791657035,5.132624693,-138.2806851,-67.20043578,-60.88718626,-51.93452765,-39.1437604,16.93703064,55.82471755,-30.82119461,-17.98752929,-44.51133634,-7.095947581,-8.457844184,-19.35762285,1.75E-08,-30.82119462,-4.839148802,-10.05238662,3.05895445,-1.791657035,-5.132624693,-205.4811209,-13.68478922,77.8242169,42.01349066,6.008142292,9.599921727,0,-1.75E-08,33.9171885,7.898103252,4.036993131,6.666187149,16.01665519,15.18501131
6/10/2007 11:00,132.9336099,64.57342587,58.50545443,49.87653235,37.59360022,-16.301787,-53.60852472,29.64821036,17.30296502,42.78756216,6.843731104,8.131724312,18.66679749,-9.46E-09,29.64821037,4.662536631,9.655213575,-2.943709461,1.758791837,4.917777672,-132.9336099,-64.57342587,-58.50545443,-49.87653235,-37.59360022,16.301787,53.60852472,-29.64821036,-17.30296502,-42.78756216,-6.843731104,-8.131724312,-18.66679749,9.46E-09,-29.64821037,-4.662536631,-9.655213575,2.943709461,-1.758791837,-4.917777672,-197.5070358,-13.04197708,74.80724143,40.23209469,5.770939212,9.145309256,0,-9.46E-09,32.63342519,7.606246092,3.900021644,6.372932475,15.50781165,14.57299125
6/10/2007 12:00,127.6800526,62.09864986,56.02528759,48.0037069,36.20689069,-15.36170604,-51.49274395,28.70116582,16.75026122,41.32693864,6.627668887,7.854127599,18.0792121,-5.33E-09,28.70116582,4.481549171,9.317056712,-2.859300658,1.731111561,4.7488798,-127.6800526,-62.09864986,-56.02528759,-48.0037069,-36.20689069,15.36170604,51.49274395,-28.70116582,-16.75026122,-41.32693864,-6.627668887,-7.854127599,-18.0792121,5.33E-09,-28.70116582,-4.481549171,-9.317056712,2.859300658,-1.731111561,-4.7488798,-189.7787024,-12.5558326,71.38699363,38.68331778,5.485857959,8.765930053,0,-5.33E-09,31.65282116,7.340849829,3.768368229,6.123016038,15.06144386,14.06593651
